order_id,order_date,ship_date,year,quarter,month,month_name,customer_name,customer_segment,region,city,sales_rep,product_name,product_category,quantity,unit_price,discount_pct,unit_revenue,unit_cost,revenue,cogs,gross_profit,margin_pct,shipping_days,order_status,sales_channel,payment_method,customer_rating
ORD-02856,2024-01-29,2024-01-31,2024,Q1,1,January,Felo Group,Startup,North,Lucknow,Rohan Gupta,Mouse Wireless,Accessories,2,1400.0,0,1400.0,672.54,2800.0,1345.08,1454.92,51.96,2,Returned,Partner,Bank Transfer,
ORD-02857,2023-06-05,2023-06-12,2023,Q2,6,June,Xeno Pvt Ltd,Startup,East,Ranchi,Kiran Reddy,Project Manager Pro,Software,3,9190.0,5,8730.5,1270.26,26191.5,3810.78,22380.72,85.45,7,Completed,Online,Bank Transfer,4.8
ORD-02858,2022-02-06,2022-02-08,2022,Q1,2,February,Summit Solutions,Mid-Market,West,Mumbai,Vikram Singh,Cable Organizer,Accessories,4,340.0,20,272.0,128.26,1088.0,513.04,574.96,52.85,2,Returned,Email Campaign,UPI,
ORD-02859,2023-07-02,2023-07-04,2023,Q3,7,July,Prime Pvt Ltd,Mid-Market,North,Chandigarh,Priya Sharma,Security Package,Software,3,21840.0,15,18564.0,4933.22,55692.0,14799.66,40892.34,73.43,2,Cancelled,Direct,Credit Card,
ORD-02860,2023-03-21,2023-03-27,2023,Q1,3,March,Mahindra Solutions,Enterprise,North,Amritsar,Arjun Mehta,CRM Suite Annual,Software,4,48760.0,5,46322.0,8491.01,185288.0,33964.04,151323.96,81.67,6,Completed,Referral,Cheque,4.3
ORD-02861,2023-06-11,2023-06-13,2023,Q2,6,June,Peak Pvt Ltd,Mid-Market,North,Delhi,Priya Sharma,Mouse Wireless,Accessories,1,1780.0,0,1780.0,665.14,1780.0,665.14,1114.86,62.63,2,Cancelled,Partner,Bank Transfer,
ORD-02862,2024-08-17,2024-08-20,2024,Q3,8,August,Bajaj Solutions,Enterprise,West,Mumbai,Pooja Rao,Cloud Storage 1TB,Software,5,3660.0,20,2928.0,515.36,14640.0,2576.8,12063.2,82.4,3,Completed,Online,UPI,3.3
ORD-02863,2023-10-27,2023-11-03,2023,Q4,10,October,Swift Systems,SMB,North,Chandigarh,Arjun Mehta,Project Manager Pro,Software,3,10350.0,5,9832.5,1214.4,29497.5,3643.2,25854.3,87.65,7,Completed,Referral,Cheque,3.5
ORD-02864,2024-07-02,2024-07-05,2024,Q3,7,July,Tata Services,Enterprise,North,Delhi,Rohan Gupta,Executive Chair,Office Supplies,9,17380.0,0,17380.0,8666.77,156420.0,78000.93,78419.07,50.13,3,Cancelled,Partner,Cheque,
ORD-02865,2022-03-13,2022-03-20,2022,Q1,3,March,Qero Enterprises,Startup,North,Chandigarh,Arjun Mehta,Mouse Wireless,Accessories,5,1940.0,10,1746.0,709.52,8730.0,3547.6,5182.4,59.36,7,Cancelled,Partner,Bank Transfer,
ORD-02866,2022-02-02,2022-02-06,2022,Q1,2,February,Nova Enterprises,Mid-Market,West,Nashik,Pooja Rao,Printer Laser,Office Supplies,9,9970.0,20,7976.0,7190.59,71784.0,64715.31,7068.69,9.85,4,Returned,Direct,Cheque,
ORD-02867,2023-05-16,2023-05-17,2023,Q2,5,May,Agile Solutions,SMB,West,Pune,Pooja Rao,Project Manager Pro,Software,2,7910.0,0,7910.0,1188.44,15820.0,2376.88,13443.12,84.98,1,Returned,Referral,Net Banking,
ORD-02868,2023-08-17,2023-08-23,2023,Q3,8,August,Rapid Group,SMB,West,Mumbai,Ananya Iyer,Cable Organizer,Accessories,5,480.0,20,384.0,120.78,1920.0,603.9,1316.1,68.55,6,Returned,Direct,Bank Transfer,
ORD-02869,2023-10-29,2023-11-04,2023,Q4,10,October,Apex Inc,Mid-Market,West,Nashik,Pooja Rao,Whiteboard XL,Office Supplies,3,4960.0,15,4216.0,1841.1,12648.0,5523.3,7124.7,56.33,6,Returned,Online,Bank Transfer,
ORD-02870,2023-11-12,2023-11-18,2023,Q4,11,November,Bright Ventures,SMB,North,Jaipur,Rohan Gupta,Laptop Pro 15,Electronics,4,98490.0,5,93565.5,58073.59,374262.0,232294.36,141967.64,37.93,6,Completed,Email Campaign,Net Banking,3.8
ORD-02871,2023-12-25,2023-12-27,2023,Q4,12,December,Quick Pvt Ltd,SMB,Central,Nagpur,Meera Joshi,Cable Organizer,Accessories,4,570.0,20,456.0,127.5,1824.0,510.0,1314.0,72.04,2,Completed,Direct,Net Banking,4.4
ORD-02872,2022-09-10,2022-09-14,2022,Q3,9,September,Xeno Pvt Ltd,Startup,West,Ahmedabad,Vikram Singh,Laptop Pro 15,Electronics,2,82770.0,5,78631.5,61649.97,157263.0,123299.94,33963.06,21.6,4,Completed,Partner,Credit Card,3.6
ORD-02873,2023-10-25,2023-11-01,2023,Q4,10,October,Swift Systems,SMB,North,Amritsar,Rohan Gupta,Executive Chair,Office Supplies,1,22020.0,0,22020.0,9289.99,22020.0,9289.99,12730.01,57.81,7,Completed,Email Campaign,Credit Card,3.0
ORD-02874,2023-06-28,2023-07-04,2023,Q2,6,June,Zolo Enterprises,Startup,West,Surat,Pooja Rao,Shredder Pro,Office Supplies,3,5410.0,5,5139.5,2972.24,15418.5,8916.72,6501.78,42.17,6,Completed,Email Campaign,Cheque,3.8
ORD-02875,2022-09-21,2022-09-24,2022,Q3,9,September,Bright Technologies,SMB,Central,Nagpur,Nikhil Bhat,Shredder Pro,Office Supplies,6,4790.0,5,4550.5,2716.53,27303.0,16299.18,11003.82,40.3,3,Completed,Online,Bank Transfer,4.7
ORD-02876,2023-06-09,2023-06-11,2023,Q2,6,June,Quick Solutions,SMB,South,Kochi,Rahul Verma,Security Package,Software,4,21160.0,5,20102.0,5073.51,80408.0,20294.04,60113.96,74.76,2,Completed,Online,Cheque,4.6
ORD-02877,2023-11-17,2023-11-18,2023,Q4,11,November,Rapid Services,SMB,North,Chandigarh,Rohan Gupta,Phone Stand,Accessories,1,750.0,10,675.0,181.24,675.0,181.24,493.76,73.15,1,Completed,Direct,Cheque,4.8
ORD-02878,2022-06-03,2022-06-10,2022,Q2,6,June,Prime Pvt Ltd,Mid-Market,Central,Raipur,Nikhil Bhat,Project Manager Pro,Software,1,9720.0,10,8748.0,1145.5,8748.0,1145.5,7602.5,86.91,7,Completed,Referral,Cheque,4.8
ORD-02879,2024-04-24,2024-04-26,2024,Q2,4,April,Apex Inc,Mid-Market,West,Pune,Pooja Rao,Phone Stand,Accessories,1,670.0,0,670.0,177.78,670.0,177.78,492.22,73.47,2,Completed,Referral,Cheque,4.0
ORD-02880,2023-05-17,2023-05-19,2023,Q2,5,May,Prime Ventures,Mid-Market,East,Patna,Amit Tiwari,Wireless Headphones,Electronics,2,4750.0,10,4275.0,2795.3,8550.0,5590.6,2959.4,34.61,2,Completed,Partner,Net Banking,3.9
ORD-02881,2024-02-17,2024-02-21,2024,Q1,2,February,Xeno Pvt Ltd,Startup,West,Mumbai,Ananya Iyer,Security Package,Software,4,20990.0,15,17841.5,4786.0,71366.0,19144.0,52222.0,73.17,4,Completed,Email Campaign,Bank Transfer,4.3
ORD-02882,2023-09-02,2023-09-08,2023,Q3,9,September,Zenith Enterprises,Mid-Market,Central,Raipur,Meera Joshi,Phone Stand,Accessories,1,600.0,0,600.0,185.26,600.0,185.26,414.74,69.12,6,Cancelled,Online,Cheque,
ORD-02883,2023-04-30,2023-05-07,2023,Q2,4,April,Agile Enterprises,SMB,Central,Raipur,Suresh Kumar,Mouse Wireless,Accessories,3,1690.0,0,1690.0,717.79,5070.0,2153.37,2916.63,57.53,7,Completed,Email Campaign,UPI,3.1
ORD-02884,2023-11-21,2023-11-22,2023,Q4,11,November,Bajaj Solutions,Enterprise,South,Bengaluru,Sneha Patel,Mouse Wireless,Accessories,4,1950.0,0,1950.0,737.12,7800.0,2948.48,4851.52,62.2,1,Completed,Direct,Cheque,3.5
ORD-02885,2024-07-01,2024-07-08,2024,Q3,7,July,Xeno Solutions,Startup,South,Hyderabad,Lakshmi Das,Laptop Bag,Accessories,5,2470.0,15,2099.5,897.58,10497.5,4487.9,6009.6,57.25,7,Completed,Referral,Bank Transfer,4.2
ORD-02886,2024-01-18,2024-01-24,2024,Q1,1,January,Agile Solutions,SMB,West,Nashik,Vikram Singh,Mouse Wireless,Accessories,3,1550.0,5,1472.5,706.93,4417.5,2120.79,2296.71,51.99,6,Completed,Partner,UPI,3.6
ORD-02887,2022-03-17,2022-03-23,2022,Q1,3,March,Rapid Ventures,SMB,South,Coimbatore,Sneha Patel,Wireless Headphones,Electronics,5,4580.0,0,4580.0,2778.54,22900.0,13892.7,9007.3,39.33,6,Cancelled,Online,Cheque,
ORD-02888,2022-01-20,2022-01-24,2022,Q1,1,January,Crest Ventures,Mid-Market,North,Chandigarh,Arjun Mehta,Project Manager Pro,Software,1,6380.0,10,5742.0,1229.22,5742.0,1229.22,4512.78,78.59,4,Completed,Referral,Credit Card,3.3
ORD-02889,2023-05-27,2023-06-01,2023,Q2,5,May,Infosys Group,Enterprise,West,Surat,Ananya Iyer,Executive Chair,Office Supplies,8,15650.0,10,14085.0,9709.27,112680.0,77674.16,35005.84,31.07,5,Completed,Online,UPI,3.1
ORD-02890,2023-12-25,2023-12-28,2023,Q4,12,December,Peak Systems,Mid-Market,West,Ahmedabad,Ananya Iyer,Mechanical Keyboard,Electronics,3,7600.0,0,7600.0,3952.2,22800.0,11856.6,10943.4,48.0,3,Completed,Email Campaign,UPI,4.1
ORD-02891,2022-02-22,2022-02-24,2022,Q1,2,February,Apex Inc,Mid-Market,West,Pune,Ananya Iyer,CRM Suite Annual,Software,2,40800.0,0,40800.0,8232.69,81600.0,16465.38,65134.62,79.82,2,Completed,Partner,Bank Transfer,4.1
ORD-02892,2024-06-17,2024-06-19,2024,Q2,6,June,Infosys Group,Enterprise,East,Bhubaneswar,Amit Tiwari,Laptop Bag,Accessories,3,2940.0,5,2793.0,890.14,8379.0,2670.42,5708.58,68.13,2,Returned,Email Campaign,UPI,
ORD-02893,2024-10-18,2024-10-25,2024,Q4,10,October,Qero Solutions,Startup,North,Jaipur,Priya Sharma,Phone Stand,Accessories,3,750.0,10,675.0,176.74,2025.0,530.22,1494.78,73.82,7,Completed,Direct,Net Banking,4.9
ORD-02894,2022-04-11,2022-04-17,2022,Q2,4,April,Rapid Solutions,SMB,South,Hyderabad,Lakshmi Das,USB-C Hub,Electronics,4,2380.0,0,2380.0,1257.03,9520.0,5028.12,4491.88,47.18,6,Completed,Email Campaign,Credit Card,4.3
ORD-02895,2023-10-18,2023-10-25,2023,Q4,10,October,Prime Pvt Ltd,Mid-Market,Central,Jabalpur,Nikhil Bhat,Laptop Pro 15,Electronics,5,118990.0,5,113040.5,61637.42,565202.5,308187.1,257015.4,45.47,7,Completed,Partner,Cheque,3.9
ORD-02896,2023-03-11,2023-03-18,2023,Q1,3,March,Bright Technologies,SMB,South,Kochi,Sneha Patel,Cable Organizer,Accessories,3,420.0,0,420.0,117.65,1260.0,352.95,907.05,71.99,7,Returned,Referral,UPI,
ORD-02897,2024-04-16,2024-04-18,2024,Q2,4,April,Vivo Ventures,Startup,Central,Bhopal,Suresh Kumar,Cloud Storage 1TB,Software,2,4000.0,5,3800.0,534.79,7600.0,1069.58,6530.42,85.93,2,Cancelled,Direct,Net Banking,
ORD-02898,2022-06-02,2022-06-05,2022,Q2,6,June,Bright Technologies,SMB,East,Guwahati,Deepa Nair,Wireless Headphones,Electronics,3,4550.0,5,4322.5,2749.13,12967.5,8247.39,4720.11,36.4,3,Completed,Partner,Bank Transfer,3.2
ORD-02899,2023-08-17,2023-08-23,2023,Q3,8,August,Vivo Inc,Startup,North,Lucknow,Arjun Mehta,Executive Chair,Office Supplies,3,16920.0,5,16074.0,9561.23,48222.0,28683.69,19538.31,40.52,6,Cancelled,Referral,Bank Transfer,
ORD-02900,2022-06-05,2022-06-12,2022,Q2,6,June,Apex Inc,Mid-Market,Central,Raipur,Meera Joshi,Shredder Pro,Office Supplies,4,5730.0,0,5730.0,2868.26,22920.0,11473.04,11446.96,49.94,7,Completed,Email Campaign,Credit Card,4.2
ORD-02901,2022-07-10,2022-07-15,2022,Q3,7,July,Mahindra Ventures,Enterprise,South,Chennai,Sneha Patel,Printer Laser,Office Supplies,7,11150.0,5,10592.5,7237.45,74147.5,50662.15,23485.35,31.67,5,Completed,Email Campaign,Cheque,4.6
ORD-02902,2024-11-02,2024-11-05,2024,Q4,11,November,Agile Technologies,SMB,South,Bengaluru,Lakshmi Das,Whiteboard XL,Office Supplies,4,4890.0,10,4401.0,1769.24,17604.0,7076.96,10527.04,59.8,3,Completed,Email Campaign,Cheque,3.1
ORD-02903,2024-06-10,2024-06-12,2024,Q2,6,June,Tata Group,Enterprise,South,Kochi,Rahul Verma,Standing Desk,Office Supplies,5,24570.0,0,24570.0,14098.23,122850.0,70491.15,52358.85,42.62,2,Completed,Online,Bank Transfer,4.0
ORD-02904,2024-11-21,2024-11-25,2024,Q4,11,November,Zolo Inc,Startup,South,Bengaluru,Sneha Patel,Phone Stand,Accessories,5,740.0,10,666.0,190.48,3330.0,952.4,2377.6,71.4,4,Completed,Partner,Cheque,4.2
ORD-02905,2023-03-29,2023-03-30,2023,Q1,3,March,Peak Enterprises,Mid-Market,West,Mumbai,Vikram Singh,Project Manager Pro,Software,1,7490.0,0,7490.0,1194.71,7490.0,1194.71,6295.29,84.05,1,Returned,Online,Cheque,
ORD-02906,2023-10-22,2023-10-25,2023,Q4,10,October,Xeno Services,Startup,North,Jaipur,Rohan Gupta,Whiteboard XL,Office Supplies,10,4500.0,0,4500.0,1926.58,45000.0,19265.8,25734.2,57.19,3,Returned,Online,Cheque,
ORD-02907,2022-07-31,2022-08-03,2022,Q3,7,July,Crest Ventures,Mid-Market,West,Pune,Vikram Singh,Project Manager Pro,Software,1,9150.0,0,9150.0,1176.93,9150.0,1176.93,7973.07,87.14,3,Completed,Partner,Net Banking,4.9
ORD-02908,2023-10-05,2023-10-06,2023,Q4,10,October,HCL Enterprises,Enterprise,North,Chandigarh,Rohan Gupta,USB-C Hub,Electronics,5,2630.0,10,2367.0,1202.92,11835.0,6014.6,5820.4,49.18,1,Cancelled,Referral,Net Banking,
ORD-02909,2024-09-28,2024-10-02,2024,Q3,9,September,Rapid Group,SMB,North,Amritsar,Rohan Gupta,Printer Laser,Office Supplies,3,12980.0,0,12980.0,7073.21,38940.0,21219.63,17720.37,45.51,4,Completed,Direct,Net Banking,4.9
ORD-02910,2024-07-22,2024-07-27,2024,Q3,7,July,Agile Enterprises,SMB,Central,Raipur,Suresh Kumar,Cloud Storage 1TB,Software,4,3310.0,10,2979.0,539.72,11916.0,2158.88,9757.12,81.88,5,Completed,Partner,Credit Card,4.6
ORD-02911,2022-04-24,2022-04-30,2022,Q2,4,April,Summit Ventures,Mid-Market,West,Mumbai,Pooja Rao,Whiteboard XL,Office Supplies,8,4350.0,0,4350.0,1931.17,34800.0,15449.36,19350.64,55.61,6,Completed,Direct,Credit Card,4.9
ORD-02912,2023-04-19,2023-04-20,2023,Q2,4,April,Agile Inc,SMB,West,Ahmedabad,Pooja Rao,Analytics Platform,Software,2,55360.0,0,55360.0,9501.48,110720.0,19002.96,91717.04,82.84,1,Completed,Email Campaign,UPI,4.3
ORD-02913,2023-12-21,2023-12-27,2023,Q4,12,December,Summit Solutions,Mid-Market,North,Lucknow,Priya Sharma,Laptop Bag,Accessories,4,3370.0,20,2696.0,945.17,10784.0,3780.68,7003.32,64.94,6,Returned,Online,UPI,
ORD-02914,2023-10-09,2023-10-12,2023,Q4,10,October,Mahindra Ventures,Enterprise,West,Nashik,Pooja Rao,Webcam HD,Electronics,5,4260.0,10,3834.0,2178.25,19170.0,10891.25,8278.75,43.19,3,Completed,Referral,UPI,4.4
ORD-02915,2023-02-15,2023-02-22,2023,Q1,2,February,Bright Technologies,SMB,South,Kochi,Lakshmi Das,4K Monitor,Electronics,3,24030.0,5,22828.5,18320.48,68485.5,54961.44,13524.06,19.75,7,Cancelled,Partner,Credit Card,
ORD-02916,2024-07-17,2024-07-19,2024,Q3,7,July,Smart Services,SMB,Central,Bhopal,Nikhil Bhat,4K Monitor,Electronics,1,26920.0,0,26920.0,17251.69,26920.0,17251.69,9668.31,35.91,2,Cancelled,Direct,UPI,
ORD-02917,2024-03-05,2024-03-10,2024,Q1,3,March,Peak Enterprises,Mid-Market,West,Mumbai,Pooja Rao,Project Manager Pro,Software,2,9040.0,0,9040.0,1175.01,18080.0,2350.02,15729.98,87.0,5,Cancelled,Online,Credit Card,
ORD-02918,2023-08-15,2023-08-21,2023,Q3,8,August,Smart Services,SMB,West,Pune,Pooja Rao,Security Package,Software,4,19560.0,20,15648.0,5326.14,62592.0,21304.56,41287.44,65.96,6,Completed,Email Campaign,Credit Card,4.7
ORD-02919,2024-12-19,2024-12-26,2024,Q4,12,December,Peak Systems,Mid-Market,Central,Jabalpur,Meera Joshi,CRM Suite Annual,Software,3,57380.0,20,45904.0,8042.05,137712.0,24126.15,113585.85,82.48,7,Cancelled,Direct,Cheque,
ORD-02920,2024-06-26,2024-06-29,2024,Q2,6,June,Agile Inc,SMB,West,Surat,Vikram Singh,Project Manager Pro,Software,3,7920.0,5,7524.0,1214.07,22572.0,3642.21,18929.79,83.86,3,Completed,Email Campaign,UPI,3.9
ORD-02921,2023-05-14,2023-05-18,2023,Q2,5,May,Infosys Solutions,Enterprise,East,Kolkata,Amit Tiwari,Whiteboard XL,Office Supplies,6,4620.0,15,3927.0,1917.87,23562.0,11507.22,12054.78,51.16,4,Completed,Partner,Credit Card,3.6
ORD-02922,2023-01-02,2023-01-06,2023,Q1,1,January,Tata Solutions,Enterprise,North,Amritsar,Priya Sharma,Laptop Pro 15,Electronics,3,75920.0,0,75920.0,58647.6,227760.0,175942.8,51817.2,22.75,4,Cancelled,Partner,UPI,
ORD-02923,2024-08-25,2024-08-28,2024,Q3,8,August,Crest Ventures,Mid-Market,Central,Nagpur,Nikhil Bhat,CRM Suite Annual,Software,2,40200.0,20,32160.0,7897.71,64320.0,15795.42,48524.58,75.44,3,Completed,Referral,UPI,4.2
ORD-02924,2022-08-28,2022-08-31,2022,Q3,8,August,Rapid Group,SMB,North,Delhi,Priya Sharma,Laptop Bag,Accessories,4,3040.0,0,3040.0,895.16,12160.0,3580.64,8579.36,70.55,3,Returned,Referral,Credit Card,
ORD-02925,2023-04-19,2023-04-26,2023,Q2,4,April,Rapid Ventures,SMB,South,Hyderabad,Lakshmi Das,Executive Chair,Office Supplies,8,17770.0,0,17770.0,8598.47,142160.0,68787.76,73372.24,51.61,7,Completed,Partner,Net Banking,3.6
ORD-02926,2022-10-10,2022-10-17,2022,Q4,10,October,Zolo Inc,Startup,North,Amritsar,Arjun Mehta,Laptop Bag,Accessories,5,3840.0,5,3648.0,891.29,18240.0,4456.45,13783.55,75.57,7,Completed,Email Campaign,Bank Transfer,3.7
ORD-02927,2023-12-15,2023-12-17,2023,Q4,12,December,Xeno Solutions,Startup,Central,Raipur,Nikhil Bhat,Webcam HD,Electronics,2,4650.0,5,4417.5,2033.25,8835.0,4066.5,4768.5,53.97,2,Completed,Partner,UPI,4.5
ORD-02928,2022-07-19,2022-07-25,2022,Q3,7,July,Agile Systems,SMB,East,Bhubaneswar,Deepa Nair,USB-C Hub,Electronics,2,2230.0,20,1784.0,1186.3,3568.0,2372.6,1195.4,33.5,6,Completed,Partner,UPI,4.3
ORD-02929,2024-04-13,2024-04-16,2024,Q2,4,April,Tata Ventures,Enterprise,North,Delhi,Priya Sharma,Project Manager Pro,Software,1,7700.0,15,6545.0,1225.61,6545.0,1225.61,5319.39,81.27,3,Cancelled,Email Campaign,Cheque,
ORD-02930,2024-10-12,2024-10-17,2024,Q4,10,October,Smart Pvt Ltd,SMB,North,Jaipur,Rohan Gupta,Security Package,Software,1,27450.0,15,23332.5,5034.39,23332.5,5034.39,18298.11,78.42,5,Cancelled,Email Campaign,Cheque,
ORD-02931,2023-03-08,2023-03-09,2023,Q1,3,March,Quick Pvt Ltd,SMB,East,Ranchi,Kiran Reddy,Laptop Bag,Accessories,1,3170.0,10,2853.0,961.59,2853.0,961.59,1891.41,66.3,1,Completed,Direct,Bank Transfer,4.7
ORD-02932,2023-08-26,2023-08-30,2023,Q3,8,August,Zenith Enterprises,Mid-Market,North,Amritsar,Priya Sharma,Webcam HD,Electronics,1,3430.0,0,3430.0,2083.87,3430.0,2083.87,1346.13,39.25,4,Returned,Online,UPI,
ORD-02933,2024-06-18,2024-06-22,2024,Q2,6,June,Apex Ventures,Mid-Market,West,Ahmedabad,Vikram Singh,Wireless Headphones,Electronics,2,4110.0,5,3904.5,2876.04,7809.0,5752.08,2056.92,26.34,4,Returned,Online,Bank Transfer,
ORD-02934,2023-12-28,2024-01-04,2023,Q4,12,December,Crest Pvt Ltd,Mid-Market,West,Ahmedabad,Ananya Iyer,Printer Laser,Office Supplies,1,15270.0,15,12979.5,7110.11,12979.5,7110.11,5869.39,45.22,7,Returned,Direct,Cheque,
ORD-02935,2023-04-20,2023-04-27,2023,Q2,4,April,Agile Solutions,SMB,West,Ahmedabad,Pooja Rao,CRM Suite Annual,Software,4,41310.0,0,41310.0,7779.39,165240.0,31117.56,134122.44,81.17,7,Completed,Partner,UPI,3.9
ORD-02936,2024-05-04,2024-05-10,2024,Q2,5,May,Crest Pvt Ltd,Mid-Market,North,Jaipur,Priya Sharma,Smart Speaker,Electronics,1,5270.0,0,5270.0,3442.92,5270.0,3442.92,1827.08,34.67,6,Cancelled,Online,Net Banking,
ORD-02937,2024-04-28,2024-05-05,2024,Q2,4,April,Swift Systems,SMB,West,Mumbai,Pooja Rao,Whiteboard XL,Office Supplies,10,4040.0,0,4040.0,1928.09,40400.0,19280.9,21119.1,52.27,7,Returned,Email Campaign,Credit Card,
ORD-02938,2023-06-05,2023-06-10,2023,Q2,6,June,Prime Ventures,Mid-Market,East,Kolkata,Amit Tiwari,Cable Organizer,Accessories,5,430.0,0,430.0,120.93,2150.0,604.65,1545.35,71.88,5,Returned,Partner,Bank Transfer,
ORD-02939,2023-10-02,2023-10-09,2023,Q4,10,October,Agile Ventures,SMB,Central,Raipur,Suresh Kumar,Cable Organizer,Accessories,3,530.0,5,503.5,118.08,1510.5,354.24,1156.26,76.55,7,Completed,Direct,Bank Transfer,3.9
ORD-02940,2022-09-11,2022-09-18,2022,Q3,9,September,Quick Corp,SMB,East,Bhubaneswar,Kiran Reddy,Standing Desk,Office Supplies,6,23710.0,10,21339.0,13659.37,128034.0,81956.22,46077.78,35.99,7,Returned,Online,Credit Card,
ORD-02941,2023-03-02,2023-03-04,2023,Q1,3,March,Agile Enterprises,SMB,North,Jaipur,Rohan Gupta,Executive Chair,Office Supplies,6,15250.0,15,12962.5,8961.34,77775.0,53768.04,24006.96,30.87,2,Completed,Online,Cheque,3.7
ORD-02942,2024-01-24,2024-01-25,2024,Q1,1,January,Vivo Technologies,Startup,South,Hyderabad,Sneha Patel,USB-C Hub,Electronics,5,2060.0,5,1957.0,1164.39,9785.0,5821.95,3963.05,40.5,1,Completed,Referral,Bank Transfer,3.4
ORD-02943,2022-03-08,2022-03-12,2022,Q1,3,March,Bright Technologies,SMB,East,Guwahati,Amit Tiwari,Project Manager Pro,Software,5,9310.0,0,9310.0,1163.63,46550.0,5818.15,40731.85,87.5,4,Completed,Referral,Bank Transfer,3.5
ORD-02944,2024-04-18,2024-04-25,2024,Q2,4,April,Zolo Solutions,Startup,East,Guwahati,Kiran Reddy,Cable Organizer,Accessories,4,460.0,0,460.0,128.22,1840.0,512.88,1327.12,72.13,7,Cancelled,Direct,Net Banking,
ORD-02945,2023-08-23,2023-08-28,2023,Q3,8,August,Agile Solutions,SMB,West,Ahmedabad,Ananya Iyer,Cable Organizer,Accessories,5,500.0,0,500.0,118.19,2500.0,590.95,1909.05,76.36,5,Completed,Direct,Bank Transfer,3.8
ORD-02946,2023-12-11,2023-12-12,2023,Q4,12,December,Agile Enterprises,SMB,West,Surat,Pooja Rao,Mouse Wireless,Accessories,4,2300.0,10,2070.0,752.72,8280.0,3010.88,5269.12,63.64,1,Completed,Online,Cheque,4.3
ORD-02947,2024-06-18,2024-06-25,2024,Q2,6,June,Peak Enterprises,Mid-Market,East,Bhubaneswar,Amit Tiwari,Analytics Platform,Software,1,62590.0,15,53201.5,9984.64,53201.5,9984.64,43216.86,81.23,7,Completed,Referral,Cheque,4.2
ORD-02948,2023-12-01,2023-12-04,2023,Q4,12,December,Summit Group,Mid-Market,East,Bhubaneswar,Kiran Reddy,Executive Chair,Office Supplies,9,21810.0,0,21810.0,8669.12,196290.0,78022.08,118267.92,60.25,3,Completed,Email Campaign,Credit Card,3.2
ORD-02949,2024-04-04,2024-04-09,2024,Q2,4,April,Crest Ventures,Mid-Market,Central,Raipur,Meera Joshi,Wireless Headphones,Electronics,2,4770.0,20,3816.0,2877.3,7632.0,5754.6,1877.4,24.6,5,Cancelled,Email Campaign,UPI,
ORD-02950,2023-02-02,2023-02-05,2023,Q1,2,February,Swift Systems,SMB,Central,Bhopal,Suresh Kumar,4K Monitor,Electronics,5,25280.0,0,25280.0,18234.17,126400.0,91170.85,35229.15,27.87,3,Completed,Partner,Net Banking,4.6
ORD-02951,2022-02-14,2022-02-17,2022,Q1,2,February,Agile Ventures,SMB,West,Nashik,Pooja Rao,Cable Organizer,Accessories,4,380.0,5,361.0,119.51,1444.0,478.04,965.96,66.89,3,Returned,Direct,Bank Transfer,
ORD-02952,2024-04-20,2024-04-27,2024,Q2,4,April,Apex Pvt Ltd,Mid-Market,North,Lucknow,Rohan Gupta,Analytics Platform,Software,5,56630.0,0,56630.0,9154.39,283150.0,45771.95,237378.05,83.83,7,Cancelled,Online,Cheque,
ORD-02953,2022-07-23,2022-07-27,2022,Q3,7,July,Agile Ventures,SMB,North,Chandigarh,Arjun Mehta,Executive Chair,Office Supplies,2,16040.0,0,16040.0,8928.0,32080.0,17856.0,14224.0,44.34,4,Cancelled,Email Campaign,Cheque,
ORD-02954,2022-02-06,2022-02-08,2022,Q1,2,February,Swift Pvt Ltd,SMB,East,Ranchi,Deepa Nair,Project Manager Pro,Software,1,7190.0,5,6830.5,1240.24,6830.5,1240.24,5590.26,81.84,2,Returned,Email Campaign,Cheque,
ORD-02955,2024-05-06,2024-05-08,2024,Q2,5,May,Prime Solutions,Mid-Market,South,Kochi,Sneha Patel,USB-C Hub,Electronics,5,2010.0,20,1608.0,1245.08,8040.0,6225.4,1814.6,22.57,2,Completed,Partner,Credit Card,3.9
ORD-02956,2023-04-08,2023-04-13,2023,Q2,4,April,Qero Enterprises,Startup,East,Guwahati,Deepa Nair,CRM Suite Annual,Software,1,49390.0,10,44451.0,7618.61,44451.0,7618.61,36832.39,82.86,5,Completed,Email Campaign,Bank Transfer,3.1
ORD-02957,2022-04-17,2022-04-21,2022,Q2,4,April,Summit Solutions,Mid-Market,West,Mumbai,Ananya Iyer,Mouse Wireless,Accessories,4,1560.0,15,1326.0,750.15,5304.0,3000.6,2303.4,43.43,4,Completed,Email Campaign,UPI,4.8
ORD-02958,2024-07-08,2024-07-10,2024,Q3,7,July,Tata Solutions,Enterprise,East,Bhubaneswar,Amit Tiwari,CRM Suite Annual,Software,4,39860.0,0,39860.0,8576.86,159440.0,34307.44,125132.56,78.48,2,Cancelled,Online,Bank Transfer,
ORD-02959,2022-10-04,2022-10-06,2022,Q4,10,October,Agile Solutions,SMB,Central,Indore,Nikhil Bhat,Mouse Wireless,Accessories,3,1940.0,15,1649.0,742.67,4947.0,2228.01,2718.99,54.96,2,Cancelled,Partner,Cheque,
